"unique_id","TEHC_ST"
"29255240867118 101",4
"29255240867118 102",4
"29255240867118 103",4
"29255240867118 104",4
"29255241831818 101",4
"29255241831818 102",4
"29255241831818 103",4
"29255241831818 104",4
"29255241848618 101",34
"29255241848618 102",34
"29255241855218 101",4
"29255241855218 102",4
"29255241867118 101",4
"29255241867118 102",4
"29255268401818 101",4
"29255268401818 102",4
"29255268401818 103",4
"29255268406118 101",4
"29255268406118 102",4
"29255268406118 103",4
"29255268406118 104",4
"29255268423218 101",4
"29255268423218 102",4
"29255268423218 103",22
"29255268431818 101",61
"29255268431818 102",61
"29255268431818 103",61
"29255268431818 104",61
"29255268431818 105",61
"29255268431818 106",4
"29255268438818 101",4
"29255268445118 101",4
"29255268445118 102",4
"29255268445118 103",4
"29255268445118 104",4
"29255268445118 105",4
"29255268455218 101",4
"29255268455218 102",4
"29255268455218 103",4
"29255268475118 101",4
"29255268475118 102",4
"29255281602718 101",24
"29255281616718 101",24
"29255281616718 102",24
"29255281624018 101",24
"29255281624018 102",24
"29255281624018 103",24
"29255281629718 101",24
"29255281650218 101",24
"29255281650218 102",24
"29255281650218 103",24
"29255281659618 101",24
"29255281659618 102",24
"29255299516018 101",4
"29255299516018 102",4
"29255299519818 101",4
"29255299519818 102",4
"29255299519818 103",4
"29255299519818 104",4
"29255299555218 101",4
"29255299555218 102",4
"29255299555218 103",4
"29255299567118 101",4
"29255299575118 101",4
"29255299575118 102",4
"29255299578418 101",4
"29255299578418 102",4
"29255504624518 101",24
"29255504624518 102",24
"29255504655018 101",24
"29255504655018 102",24
"29255504696518 101",24
"29255504696518 102",24
"29255506811418 101",24
"29255506811418 102",24
"29255506811418 103",24
"29255506811418 104",24
"29255506846918 101",24
"29255506846918 102",24
"29255506852518 101",24
"29255506896518 101",24
"29255527652518 101",24
"29255527652518 102",24
"29255527652518 103",24
"29255533405018 101",24
"29255533405018 102",24
"29255534405018 101",24
"29255534405018 102",24
"29255534424518 101",24
"29255534424518 102",24
"29255534438418 101",24
"29255534438418 102",24
"29255534438418 103",24
"29255534452518 101",24
"29255534452518 102",24
"29255540896518 101",24
"29255540896518 102",24
"29255540896518 103",24
"29255540896518 104",24
"29255540896518 105",24
"29255540896518 106",24
"29255568405018 101",24
"29255568405018 102",24
"29255568411418 101",24
"29255568411418 102",24
"29255568418818 101",24
"29255568418818 102",24
"29255568438418 101",24
"29255568438418 102",24
"29255568438418 103",24
"29255568455018 101",24
"29255568467718 101",24
"29255568467718 102",24
"29255568467718 103",24
"29255568467718 104",24
"29268841816018 101",4
"29268841816018 102",4
"29268841816018 103",4
"29268841816018 104",4
"29268841816018 105",4
"29268841816018 106",4
"29268841816018 107",4
"29268841819818 101",4
"29268841819818 102",4
"29268841819818 103",4
"29268841819818 104",4
"29268841855218 101",4
"29268841867118 101",4
"29268841867118 102",4
"29268841867118 103",4
"29268841867118 104",4
"29268841867118 105",4
"29268841867118 106",4
"29268841878418 101",4
"29281604601818 101",4
"29281604601818 102",4
"29281604619818 101",4
"29281604619818 102",4
"29281604619818 103",4
"29281604631818 101",4
"29281604631818 102",4
"29281604667118 101",4
"29281604667118 102",4
"29281604667118 103",4
"29281604667118 104",4
"29281604675118 101",4
"29281604675118 102",4
"29281605719418 101",24
"29281605719418 102",24
"29281605719418 103",24
"29281605726718 101",24
"29281605726718 102",24
"29281605743118 101",24
"29281605743118 102",24
"29281605745818 101",24
"29281605745818 102",24
"29281605754718 101",12
"29281605754718 102",12
"29281605754718 103",12
"29281605754718 104",12
"29281605754718 105",12
"29281605756818 101",24
"29281605756818 102",24
"29281605756818 103",24
"29281605756818 104",24
"29281605756818 105",24
"29281605760218 101",24
"29281605760218 102",24
"29281605760218 103",24
"29281605773018 101",24
"29281605773018 102",24
"29281605791918 101",24
"29281605793218 101",24
"29281605793218 102",24
"29281605796718 101",24
"29281605796718 102",24
"29281606801818 101",4
"29281606801818 102",4
"29281606806118 101",4
"29281606806118 102",4
"29281606806118 103",4
"29281606806118 104",4
"29281606816018 101",4
"29281606816018 102",4
"29281606818918 101",4
"29281606818918 102",4
"29281606831818 101",4
"29281606855218 101",4
"29281606855218 102",4
"29281606867118 101",4
"29281606878418 101",4
"29281606878418 102",4
"29281606878418 103",4
"29281611405818 101",34
"29281611405818 102",34
"29281611405818 103",34
"29281611409718 101",34
"29281611409718 102",34
"29281611409718 103",34
"29281611409718 104",34
"29281611409718 105",34
"29281611409718 106",34
"29281617226718 101",24
"29281617226718 102",24
"29281617243118 101",24
"29281617243118 102",24
"29281617243118 103",24
"29281617243118 104",24
"29281617243118 105",24
"29281617254918 101",24
"29281617254918 102",24
"29281617254918 103",24
"29281617277318 101",24
"29281617277318 102",24
"29281617277318 103",24
"29281617277318 104",24
"29281617291918 101",24
"29281617291918 102",24
"29281617291918 103",24
"29281617291918 104",24
"29281617291918 105",24
"29281627404918 101",54
"29281627404918 102",54
"29281627453918 101",54
"29281627453918 102",54
"29281627453918 103",54
"29281627483018 101",54
"29281627488418 101",54
"29281627488418 102",54
"29281627488418 103",54
"29281627488418 104",54
"29281627631818 101",4
"29281627631818 102",4
"29281627655218 101",4
"29281627655218 102",4
"29281627665318 101",34
"29281627665318 102",34
"29281627665318 103",34
"29281627667118 101",4
"29281627667118 102",4
"29281627667118 103",4
"29281627667118 104",4
"29281627678418 101",4
"29281628505818 101",34
"29281633406118 101",4
"29281633416018 101",4
"29281633416018 102",4
"29281633416018 103",4
"29281633416018 104",4
"29281633419818 101",4
"29281633467118 101",4
"29281634401818 101",4
"29281634401818 102",4
"29281634401818 103",4
"29281634401818 104",4
"29281634401818 105",4
"29281634409718 101",34
"29281634409718 102",34
"29281634416018 101",4
"29281634416018 102",4
"29281634416018 103",4
"29281634416018 104",4
"29281634419818 101",4
"29281634419818 102",4
"29281634431818 101",4
"29281634436518 101",34
"29281634436518 102",34
"29281634436518 103",34
"29281634477818 101",34
"29281634477818 102",34
"29281634477818 103",34
"29281634477818 104",34
"29281634496418 101",34
"29281634496418 102",34
"29281634496418 103",34
"29281634496418 104",34
"29281634496418 105",34
"29281640606118 101",4
"29281640606118 102",4
"29281640616018 101",4
"29281640618918 101",4
"29281640618918 102",4
"29281640806118 101",4
"29281640806118 102",4
"29281640816018 101",4
"29281640841418 101",34
"29281640841418 102",34
"29281640841418 103",34
"29281640855218 101",4
"29281640855218 102",4
"29281640855218 103",4
"29281640855218 104",4
"29281640855218 105",4
"29281640855218 106",4
"29281640865318 101",34
"29281640865318 102",34
"29281640865318 103",34
"29281640867118 101",4
"29281640867118 102",4
"29281640867118 103",4
"29281640867118 104",4
"29281640867118 105",4
"29281640867118 106",4
"29281640867118 107",4
"29281640867118 109",4
"29281641801818 101",4
"29281641816018 101",4
"29281641816018 102",4
"29281641816018 103",4
"29281641816018 104",4
"29281641819518 101",4
"29281641819518 102",4
"29281641819518 103",4
"29281641819518 104",4
"29281641819818 101",4
"29281641819818 102",4
"29281641819818 103",4
"29281641819818 104",4
"29281641819818 105",4
"29281641823218 101",4
"29281641838818 101",4
"29281641845118 101",4
"29281641845118 102",4
"29281641845118 103",4
"29281641853418 101",4
"29281641853418 102",4
"29281641853418 103",4
"29281641882918 101",4
"29281641882918 102",4
"29281641882918 103",4
"29281641893518 101",4
"29281641893518 102",4
"29281641893518 103",4
"29281655277818 101",34
"29281655298818 101",34
"29281655298818 102",34
"29281655298818 103",34
"29281655524718 101",54
"29281655524718 102",54
"29281668401818 101",4
"29281668418918 101",4
"29281668418918 102",4
"29281668455218 101",4
"29281668455218 102",4
"29281668475118 101",4
"29281681609718 101",34
"29281681628418 101",34
"29281681628418 102",34
"29281681663818 101",34
"29281681663818 102",34
"29281681677818 101",34
"29281681677818 102",34
"29281681677818 103",34
"29281681677818 104",34
"29281681677818 105",34
"29281681677818 106",34
"29281686022918 101",34
"29281686022918 102",34
"29281686050118 101",34
"29281686050118 102",34
"29281696705818 101",34
"29281696705818 102",34
"29281696705818 103",34
"29281696705818 104",34
"29281696705818 105",34
"29281696728418 101",34
"29281696728418 102",34
"29281696736518 101",34
"29281696736518 102",34
"29281696736518 103",34
"29281696748618 101",34
"29281696748618 102",34
"29281696748618 103",34
"29281696777818 101",34
"29281696777818 102",34
"29281696777818 103",34
"29281696798818 101",34
"29281696798818 102",34
"29281698854718 101",24
"29281698854718 102",24
"29281698860218 101",24
"29281698860218 102",24
"29281698873018 101",24
"29281698873018 102",24
"29281698873018 103",24
"29281698873018 104",24
"29281698873018 105",24
"29281698896718 101",24
"29281698896718 102",24
"29281698897218 101",24
"29281698897218 102",24
"29281698897218 103",24
"29281699506118 101",4
"29281699512718 101",4
"29281699516018 101",4
"29281699538818 101",53
"29281699538818 102",53
"29281699538818 103",53
"29281699545118 101",4
"29281699545118 102",4
"29281699553418 101",4
"29281699553418 102",4
"29281699553418 103",4
"29281699555218 101",4
"29281699592518 101",4
"29281699592518 102",4
"29284927618818 101",24
"29284927618818 102",24
"29284927618818 103",24
"29284927646918 101",24
"29284927646918 102",24
"29284927646918 103",24
"29284927646918 104",24
"29284927646918 105",24
"29284927646918 106",24
"29284927646918 107",24
"29284927655018 101",24
"29284927655018 102",24
"29284927655018 103",24
"29284927667718 101",24
"29284940805018 101",24
"29284940805018 102",24
"29284940805018 103",24
"29284940805018 104",24
"29284940838418 101",24
"29284940838418 102",24
"29284940852518 101",24
"29284940896518 101",24
"29284940896518 102",24
"29286002101018 101",54
"29286002101018 102",54
"29286002104918 101",54
"29286002110518 101",54
"29286002110518 102",54
"29286002111018 101",54
"29286002111018 102",54
"29286002120118 101",54
"29286002120118 102",54
"29286002153918 101",54
"29286002164318 101",54
"29286002164318 102",54
"29286002305818 101",34
"29286002305818 102",34
"29286002306918 101",34
"29286002306918 102",34
"29286002306918 103",34
"29286002306918 104",34
"29286002306918 105",34
"29286002306918 106",34
"29286002308118 101",34
"29286002309718 101",34
"29286002309718 102",34
"29286002309718 103",34
"29286002316118 101",4
"29286002316118 102",4
"29286002316118 103",4
"29286002328418 101",34
"29286002330118 101",34
"29286002330118 102",34
"29286002330118 103",34
"29286002348618 101",34
"29286002350118 101",34
"29286002350118 102",34
"29286002350118 103",34
"29286002350118 104",34
"29286002350118 105",34
"29286002356518 101",4
"29286002356518 102",4
"29286002356518 103",4
"29286002356518 104",4
"29286002372018 101",34
"29286002376218 101",4
"29286002376218 102",4
"29286002377818 101",34
"29286002377818 102",34
"29286002389118 101",34
"29286003405818 101",34
"29286003405818 102",34
"29286003409718 101",34
"29286003409718 102",34
"29286003409818 101",34
"29286003409818 102",34
"29286003410818 101",26
"29286003410818 102",26
"29286003416118 101",4
"29286003417718 101",4
"29286003417718 102",4
"29286003417718 103",4
"29286003417918 101",4
"29286003422018 101",34
"29286003422018 102",34
"29286003422018 103",34
"29286003424618 101",6
"29286003424618 102",6
"29286003424618 103",6
"29286003424618 104",6
"29286003424618 105",6
"29286003424618 106",6
"29286003428418 101",34
"29286003430118 101",34
"29286003430118 102",34
"29286003430118 103",34
"29286003431018 101",4
"29286003434618 101",34
"29286003436518 101",34
"29286003438318 101",4
"29286003448618 101",34
"29286003448618 102",34
"29286003448618 103",34
"29286003448618 104",34
"29286003456518 101",4
"29286003456518 102",4
"29286003456518 103",4
"29286003463818 101",34
"29286003463818 102",34
"29286003463818 103",34
"29286003472018 101",34
"29286003489118 101",34
"29286003496018 101",4
"29286003496018 102",4
"29286003496018 103",4
"29286003496418 101",34
"29286003498818 101",34
"29286003499918 101",4
"29286003499918 102",4
"29286004304318 101",54
"29286004315818 101",54
"29286004324718 101",54
"29286004324718 102",54
"29286004324718 103",54
"29286004344418 101",54
"29286004344418 102",54
"29286004344418 103",54
"29286004347318 101",54
"29286004347318 102",54
"29286004369918 101",54
"29286004378118 101",54
"29286004378118 102",54
"29286004383218 101",54
"29286004383218 102",54
"29286004395618 101",54
"29286004608518 101",4
"29286004609718 101",34
"29286004609718 102",34
"29286004609718 103",34
"29286004625118 101",34
"29286004628418 101",34
"29286004628418 102",34
"29286004628418 103",34
"29286004628418 104",34
"29286004629818 101",34
"29286004636518 101",34
"29286004641418 101",34
"29286004641418 102",34
"29286004641418 103",34
"29286004641418 104",34
"29286004651818 101",34
"29286004658818 101",34
"29286004658818 102",34
"29286004663818 101",34
"29286004663818 102",34
"29286004663818 103",34
"29286004677818 101",34
"29286004677818 102",34
"29286004677818 103",34
"29286004677818 104",34
"29286004677818 105",34
"29286004682918 101",49
"29286004682918 102",49
"29286004684418 101",24
"29286004684418 102",24
"29286004684418 103",24
"29286004684418 104",24
"29286004687918 101",34
"29286004687918 102",34
"29286004692518 101",4
"29286004692518 102",4
"29286004699418 101",24
"29286004699418 102",24
"29286004699418 103",24
"29286004969918 101",54
"29286004969918 102",54
"29286004969918 103",54
"29286004969918 104",54
"29286005707118 101",54
"29286005707118 102",54
"29286005707118 103",54
"29286005708118 101",34
"29286005708118 102",34
"29286005708118 103",34
"29286005709818 101",34
"29286005709818 102",34
"29286005709818 103",34
"29286005718018 101",54
"29286005718018 102",54
"29286005718018 103",54
"29286005719418 101",24
"29286005719418 102",24
"29286005719418 103",24
"29286005721018 101",34
"29286005721018 102",34
"29286005721018 103",34
"29286005721018 104",34
"29286005721018 105",34
"29286005724718 101",54
"29286005724718 102",54
"29286005725818 101",54
"29286005725818 102",54
"29286005725818 103",54
"29286005726718 101",24
"29286005726718 102",24
"29286005726718 103",24
"29286005726718 104",24
"29286005728418 101",34
"29286005728418 102",34
"29286005728418 103",34
"29286005728418 104",34
"29286005734618 101",34
"29286005734618 102",34
"29286005734618 103",34
"29286005734618 104",34
"29286005740218 101",34
"29286005740218 102",34
"29286005740218 103",34
"29286005740218 104",34
"29286005740218 105",34
"29286005741418 101",34
"29286005741418 102",34
"29286005741418 103",34
"29286005741418 104",34
"29286005744418 101",54
"29286005744718 101",54
"29286005744718 102",54
"29286005747518 101",54
"29286005748618 101",34
"29286005748618 102",34
"29286005748618 103",34
"29286005751818 101",34
"29286005753818 101",54
"29286005754718 101",24
"29286005754718 102",24
"29286005754718 103",24
"29286005754718 104",24
"29286005754718 105",24
"29286005754918 101",24
"29286005754918 102",24
"29286005759118 101",54
"29286005759118 102",54
